"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Kodiak Island Borough, AK"	"02150"	Suppressed	55301	Suppressed
	"Lake and Peninsula Borough, AK"	"02164"	Suppressed	6461	Suppressed
	"Matanuska-Susitna Borough, AK"	"02170"	10	403971	Unreliable
	"Nome Census Area, AK"	"02180"	Suppressed	39547	Suppressed
	"North Slope Borough, AK"	"02185"	Suppressed	38777	Suppressed
	"Northwest Arctic Borough, AK"	"02188"	Suppressed	30759	Suppressed
	"Petersburg Borough/Census Area, AK"	"02195"	Suppressed	9590	Suppressed
	"Prince of Wales-Hyder Census Area, AK"	"02198"	Suppressed	19186	Suppressed
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	Suppressed	5786	Suppressed
	"Sitka Borough, AK"	"02220"	Suppressed	35439	Suppressed
	"Skagway Municipality, AK"	"02230"	Suppressed	3281	Suppressed
	"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	Suppressed	3140	Suppressed
	"Southeast Fairbanks Census Area, AK"	"02240"	Suppressed	27680	Suppressed
	"Valdez-Cordova Census Area, AK"	"02261"	Suppressed	37884	Suppressed
	"Wade Hampton Census Area, AK"	"02270"	Suppressed	32238	Suppressed
	"Wrangell City and Borough, AK"	"02275"	Suppressed	7296	Suppressed
	"Wrangell-Petersburg Census Area, AK"	"02280"	Suppressed	6174	Suppressed
	"Yakutat Borough, AK"	"02282"	Suppressed	2483	Suppressed
	"Yukon-Koyukuk Census Area, AK"	"02290"	Suppressed	22133	Suppressed
	"Apache County, AZ"	"04001"	Suppressed	288480	Suppressed
	"Cochise County, AZ"	"04003"	14	507447	Unreliable
	"Coconino County, AZ"	"04005"	Suppressed	555905	Suppressed
	"Gila County, AZ"	"04007"	Suppressed	213229	Suppressed
	"Graham County, AZ"	"04009"	Suppressed	150504	Suppressed
	"Greenlee County, AZ"	"04011"	Suppressed	37463	Suppressed
	"La Paz County, AZ"	"04012"	Suppressed	81473	Suppressed
	"Maricopa County, AZ"	"04013"	351	16646633	2.1
	"Mohave County, AZ"	"04015"	10	818840	Unreliable
	"Navajo County, AZ"	"04017"	Suppressed	434405	Suppressed
	"Pima County, AZ"	"04019"	78	4040045	1.9
	"Pinal County, AZ"	"04021"	22	1640045	1.3
	"Santa Cruz County, AZ"	"04023"	Suppressed	185660	Suppressed
	"Yavapai County, AZ"	"04025"	13	887707	Unreliable
	"Yuma County, AZ"	"04027"	Suppressed	817613	Suppressed
	"Arkansas County, AR"	"05001"	Suppressed	73552	Suppressed
	"Ashley County, AR"	"05003"	Suppressed	83006	Suppressed
	"Baxter County, AR"	"05005"	Suppressed	164231	Suppressed
	"Benton County, AR"	"05007"	15	1004209	Unreliable
	"Boone County, AR"	"05009"	Suppressed	149277	Suppressed
	"Bradley County, AR"	"05011"	Suppressed	44257	Suppressed
	"Calhoun County, AR"	"05013"	Suppressed	20834	Suppressed
	"Carroll County, AR"	"05015"	Suppressed	111142	Suppressed
	"Chicot County, AR"	"05017"	Suppressed	44096	Suppressed
	"Clark County, AR"	"05019"	Suppressed	90269	Suppressed
	"Clay County, AR"	"05021"	Suppressed	60360	Suppressed
	"Cleburne County, AR"	"05023"	Suppressed	101632	Suppressed
	"Cleveland County, AR"	"05025"	Suppressed	33485	Suppressed
	"Columbia County, AR"	"05027"	Suppressed	95625	Suppressed
	"Conway County, AR"	"05029"	Suppressed	84181	Suppressed
	"Craighead County, AR"	"05031"	Suppressed	416956	Suppressed
	"Crawford County, AR"	"05033"	Suppressed	248600	Suppressed
	"Crittenden County, AR"	"05035"	Suppressed	197279	Suppressed
	"Cross County, AR"	"05037"	Suppressed	68675	Suppressed
	"Dallas County, AR"	"05039"	Suppressed	30550	Suppressed
	"Desha County, AR"	"05041"	Suppressed	48409	Suppressed
	"Drew County, AR"	"05043"	Suppressed	74605	Suppressed
	"Faulkner County, AR"	"05045"	Suppressed	486229	Suppressed
	"Franklin County, AR"	"05047"	Suppressed	71355	Suppressed
	"Fulton County, AR"	"05049"	Suppressed	48607	Suppressed
	"Garland County, AR"	"05051"	Suppressed	390630	Suppressed
	"Grant County, AR"	"05053"	Suppressed	72410	Suppressed
	"Greene County, AR"	"05055"	Suppressed	176442	Suppressed
	"Hempstead County, AR"	"05057"	Suppressed	88636	Suppressed
	"Hot Spring County, AR"	"05059"	Suppressed	133816	Suppressed
	"Howard County, AR"	"05061"	Suppressed	53936	Suppressed
	"Independence County, AR"	"05063"	Suppressed	148628	Suppressed
	"Izard County, AR"	"05065"	Suppressed	53973	Suppressed
	"Jackson County, AR"	"05067"	Suppressed	69505	Suppressed
	"Jefferson County, AR"	"05069"	Suppressed	284619	Suppressed
	"Johnson County, AR"	"05071"	Suppressed	104579	Suppressed
	"Lafayette County, AR"	"05073"	Suppressed	28072	Suppressed
	"Lawrence County, AR"	"05075"	Suppressed	67202	Suppressed
	"Lee County, AR"	"05077"	Suppressed	38361	Suppressed
	"Lincoln County, AR"	"05079"	Suppressed	55352	Suppressed
	"Little River County, AR"	"05081"	Suppressed	50072	Suppressed
	"Logan County, AR"	"05083"	Suppressed	87554	Suppressed
	"Lonoke County, AR"	"05085"	Suppressed	287436	Suppressed
	"Madison County, AR"	"05087"	Suppressed	63852	Suppressed
	"Marion County, AR"	"05089"	Suppressed	65550	Suppressed
	"Miller County, AR"	"05091"	Suppressed	174601	Suppressed
	"Mississippi County, AR"	"05093"	Suppressed	173994	Suppressed
	"Monroe County, AR"	"05095"	Suppressed	29518	Suppressed
	"Montgomery County, AR"	"05097"	Suppressed	36106	Suppressed
	"Nevada County, AR"	"05099"	Suppressed	34247	Suppressed
	"Newton County, AR"	"05101"	Suppressed	31732	Suppressed
	"Ouachita County, AR"	"05103"	Suppressed	97796	Suppressed
	"Perry County, AR"	"05105"	Suppressed	41070	Suppressed
	"Phillips County, AR"	"05107"	Suppressed	77876	Suppressed
	"Pike County, AR"	"05109"	Suppressed	43759	Suppressed
	"Poinsett County, AR"	"05111"	Suppressed	96568	Suppressed
	"Polk County, AR"	"05113"	Suppressed	80922	Suppressed
	"Pope County, AR"	"05115"	Suppressed	253362	Suppressed
	"Prairie County, AR"	"05117"	Suppressed	33177	Suppressed
	"Pulaski County, AR"	"05119"	27	1571192	1.7
	"Randolph County, AR"	"05121"	Suppressed	70268	Suppressed
	"St. Francis County, AR"	"05123"	Suppressed	106285	Suppressed
	"Saline County, AR"	"05125"	Suppressed	468149	Suppressed
	"Scott County, AR"	"05127"	Suppressed	42365	Suppressed
	"Searcy County, AR"	"05129"	Suppressed	31857	Suppressed
	"Sebastian County, AR"	"05131"	Suppressed	510018	Suppressed
	"Sevier County, AR"	"05133"	Suppressed	68817	Suppressed
	"Sharp County, AR"	"05135"	Suppressed	68505	Suppressed
	"Stone County, AR"	"05137"	Suppressed	50151	Suppressed
	"Union County, AR"	"05139"	Suppressed	160257	Suppressed
	"Van Buren County, AR"	"05141"	Suppressed	66917	Suppressed
	"Washington County, AR"	"05143"	10	897247	Unreliable
	"White County, AR"	"05145"	Suppressed	315354	Suppressed
	"Woodruff County, AR"	"05147"	Suppressed	27194	Suppressed
	"Yell County, AR"	"05149"	Suppressed	86919	Suppressed
	"Alameda County, CA"	"06001"	27	6500706	0.4
	"Alpine County, CA"	"06003"	Suppressed	4466	Suppressed
	"Amador County, CA"	"06005"	Suppressed	149270	Suppressed
	"Butte County, CA"	"06007"	Suppressed	902489	Suppressed
	"Calaveras County, CA"	"06009"	Suppressed	179980	Suppressed
	"Colusa County, CA"	"06011"	Suppressed	86170	Suppressed
	"Contra Costa County, CA"	"06013"	29	4488110	0.6
	"Del Norte County, CA"	"06015"	Suppressed	110095	Suppressed
	"El Dorado County, CA"	"06017"	Suppressed	739436	Suppressed
	"Fresno County, CA"	"06019"	22	3890416	0.6
	"Glenn County, CA"	"06021"	Suppressed	112074	Suppressed
	"Humboldt County, CA"	"06023"	10	542702	Unreliable
	"Imperial County, CA"	"06025"	Suppressed	719388	Suppressed
	"Inyo County, CA"	"06027"	Suppressed	73047	Suppressed
	"Kern County, CA"	"06029"	25	3516620	0.7
	"Kings County, CA"	"06031"	Suppressed	601115	Suppressed
	"Lake County, CA"	"06033"	11	256406	Unreliable
	"Lassen County, CA"	"06035"	Suppressed	125945	Suppressed
	"Los Angeles County, CA"	"06037"	249	40435195	0.6
	"Madera County, CA"	"06039"	Suppressed	618524	Suppressed
	"Marin County, CA"	"06041"	Suppressed	1040721	Suppressed
	"Mariposa County, CA"	"06043"	Suppressed	70416	Suppressed
	"Mendocino County, CA"	"06045"	11	350707	Unreliable
	"Merced County, CA"	"06047"	12	1070926	Unreliable
	"Modoc County, CA"	"06049"	Suppressed	35824	Suppressed
	"Mono County, CA"	"06051"	Suppressed	56220	Suppressed
	"Monterey County, CA"	"06053"	Suppressed	1733309	Suppressed
	"Napa County, CA"	"06055"	Suppressed	565132	Suppressed
	"Nevada County, CA"	"06057"	Suppressed	396014	Suppressed
	"Orange County, CA"	"06059"	177	12622810	1.4
	"Placer County, CA"	"06061"	Suppressed	1505700	Suppressed
	"Plumas County, CA"	"06063"	Suppressed	74834	Suppressed
	"Riverside County, CA"	"06065"	61	9432785	0.6
	"Sacramento County, CA"	"06067"	42	5989232	0.7
	"San Benito County, CA"	"06069"	Suppressed	235591	Suppressed
	"San Bernardino County, CA"	"06071"	35	8498490	0.4
	"San Diego County, CA"	"06073"	218	13130117	1.7
	"San Francisco County, CA"	"06075"	58	3445161	1.7
	"San Joaquin County, CA"	"06077"	26	2899109	0.9
	"San Luis Obispo County, CA"	"06079"	Suppressed	1121818	Suppressed
	"San Mateo County, CA"	"06081"	14	3042161	Unreliable
	"Santa Barbara County, CA"	"06083"	16	1770685	Unreliable
	"Santa Clara County, CA"	"06085"	40	7614201	0.5
	"Santa Cruz County, CA"	"06087"	15	1091793	Unreliable
	"Shasta County, CA"	"06089"	10	718336	Unreliable
	"Sierra County, CA"	"06091"	Suppressed	11996	Suppressed
	"Siskiyou County, CA"	"06093"	Suppressed	174883	Suppressed
	"Solano County, CA"	"06095"	Suppressed	1741584	Suppressed
	"Sonoma County, CA"	"06097"	20	2002604	1.0
	"Stanislaus County, CA"	"06099"	Suppressed	2146947	Suppressed
	"Sutter County, CA"	"06101"	Suppressed	384496	Suppressed
	"Tehama County, CA"	"06103"	Suppressed	253326	Suppressed
	"Trinity County, CA"	"06105"	Suppressed	52109	Suppressed
	"Tulare County, CA"	"06107"	Suppressed	1837271	Suppressed
	"Tuolumne County, CA"	"06109"	Suppressed	215757	Suppressed
	"Ventura County, CA"	"06111"	45	3389759	1.3
	"Yolo County, CA"	"06113"	Suppressed	847101	Suppressed
	"Yuba County, CA"	"06115"	Suppressed	299612	Suppressed
	"Adams County, CO"	"08001"	40	1951265	2.0
	"Alamosa County, CO"	"08003"	Suppressed	65635	Suppressed
	"Arapahoe County, CO"	"08005"	26	2506011	1.0
	"Archuleta County, CO"	"08007"	Suppressed	50607	Suppressed
	"Baca County, CO"	"08009"	Suppressed	14457	Suppressed
	"Bent County, CO"	"08011"	Suppressed	23117	Suppressed
	"Boulder County, CO"	"08013"	14	1268121	Unreliable
	"Broomfield County, CO"	"08014"	Suppressed	256479	Suppressed
	"Chaffee County, CO"	"08015"	Suppressed	75569	Suppressed
	"Cheyenne County, CO"	"08017"	Suppressed	7454	Suppressed
	"Clear Creek County, CO"	"08019"	Suppressed	37228	Suppressed
	"Conejos County, CO"	"08021"	Suppressed	32855	Suppressed
	"Costilla County, CO"	"08023"	Suppressed	14583	Suppressed
	"Crowley County, CO"	"08025"	Suppressed	22186	Suppressed
	"Custer County, CO"	"08027"	Suppressed	18122	Suppressed
	"Delta County, CO"	"08029"	Suppressed	121363	Suppressed
	"Denver County, CO"	"08031"	57	2711038	2.1
	"Dolores County, CO"	"08033"	Suppressed	8130	Suppressed
	"Douglas County, CO"	"08035"	Suppressed	1284532	Suppressed
	"Eagle County, CO"	"08037"	Suppressed	214142	Suppressed
	"Elbert County, CO"	"08039"	Suppressed	98801	Suppressed
	"El Paso County, CO"	"08041"	47	2706079	1.7
	"Fremont County, CO"	"08043"	Suppressed	187958	Suppressed
	"Garfield County, CO"	"08045"	Suppressed	232768	Suppressed
	"Gilpin County, CO"	"08047"	Suppressed	23396	Suppressed
	"Grand County, CO"	"08049"	Suppressed	59164	Suppressed
	"Gunnison County, CO"	"08051"	Suppressed	64579	Suppressed
	"Hinsdale County, CO"	"08053"	Suppressed	3181	Suppressed
	"Huerfano County, CO"	"08055"	Suppressed	26320	Suppressed
	"Jackson County, CO"	"08057"	Suppressed	5503	Suppressed
	"Jefferson County, CO"	"08059"	30	2256751	1.3
	"Kiowa County, CO"	"08061"	Suppressed	5574	Suppressed
	"Kit Carson County, CO"	"08063"	Suppressed	31462	Suppressed
	"Lake County, CO"	"08065"	Suppressed	30059	Suppressed
	"La Plata County, CO"	"08067"	Suppressed	218485	Suppressed
	"Larimer County, CO"	"08069"	19	1324079	Unreliable
	"Las Animas County, CO"	"08071"	Suppressed	56839	Suppressed
	"Lincoln County, CO"	"08073"	Suppressed	22129	Suppressed
	"Logan County, CO"	"08075"	Suppressed	88789	Suppressed
	"Mesa County, CO"	"08077"	19	597508	Unreliable
	"Mineral County, CO"	"08079"	Suppressed	2917	Suppressed
	"Moffat County, CO"	"08081"	Suppressed	52271	Suppressed
	"Montezuma County, CO"	"08083"	Suppressed	104553	Suppressed
	"Montrose County, CO"	"08085"	Suppressed	164841	Suppressed
	"Morgan County, CO"	"08087"	Suppressed	113198	Suppressed
	"Otero County, CO"	"08089"	Suppressed	73812	Suppressed
	"Ouray County, CO"	"08091"	Suppressed	18837	Suppressed
	"Park County, CO"	"08093"	Suppressed	67537	Suppressed
	"Phillips County, CO"	"08095"	Suppressed	17299	Suppressed
	"Pitkin County, CO"	"08097"	Suppressed	70647	Suppressed
	"Prowers County, CO"	"08099"	Suppressed	48317	Suppressed
	"Pueblo County, CO"	"08101"	11	654924	Unreliable
	"Rio Blanco County, CO"	"08103"	Suppressed	26479	Suppressed
	"Rio Grande County, CO"	"08105"	Suppressed	46190	Suppressed
	"Routt County, CO"	"08107"	Suppressed	97246	Suppressed
	"Saguache County, CO"	"08109"	Suppressed	25419	Suppressed
	"San Juan County, CO"	"08111"	Suppressed	2821	Suppressed
	"San Miguel County, CO"	"08113"	Suppressed	31502	Suppressed
	"Sedgwick County, CO"	"08115"	Suppressed	9459	Suppressed
	"Summit County, CO"	"08117"	Suppressed	119012	Suppressed
	"Teller County, CO"	"08119"	Suppressed	95353	Suppressed
	"Washington County, CO"	"08121"	Suppressed	19429	Suppressed
	"Weld County, CO"	"08123"	12	1147020	Unreliable
	"Yuma County, CO"	"08125"	Suppressed	40531	Suppressed
	"Fairfield County, CT"	"09001"	226	3779440	6.0
	"Hartford County, CT"	"09003"	404	3584034	11.3
	"Litchfield County, CT"	"09005"	62	736665	8.4
	"Middlesex County, CT"	"09007"	73	657244	11.1
	"New Haven County, CT"	"09009"	316	3440874	9.2
	"New London County, CT"	"09011"	129	1086660	11.9
	"Tolland County, CT"	"09013"	62	605323	10.2
	"Windham County, CT"	"09015"	61	467153	13.1
	"Kent County, DE"	"10001"	51	693054	7.4
	"New Castle County, DE"	"10003"	182	2219242	8.2
	"Sussex County, DE"	"10005"	75	863071	8.7
	"District of Columbia, DC"	"11001"	330	2680484	12.3
	"Alachua County, FL"	"12001"	13	1040271	Unreliable
	"Baker County, FL"	"12003"	Suppressed	110326	Suppressed
	"Bay County, FL"	"12005"	37	721509	5.1
	"Bradford County, FL"	"12007"	Suppressed	107516	Suppressed
	"Brevard County, FL"	"12009"	64	2276000	2.8
	"Broward County, FL"	"12011"	419	7553589	5.5
	"Calhoun County, FL"	"12013"	Suppressed	58120	Suppressed
	"Charlotte County, FL"	"12015"	15	693708	Unreliable
	"Citrus County, FL"	"12017"	25	567916	4.4
	"Clay County, FL"	"12019"	84	816738	10.3
	"Collier County, FL"	"12021"	60	1426435	4.2
	"Columbia County, FL"	"12023"	Suppressed	274311	Suppressed
	"DeSoto County, FL"	"12027"	Suppressed	142191	Suppressed
	"Dixie County, FL"	"12029"	Suppressed	64820	Suppressed
	"Duval County, FL"	"12031"	537	3647742	14.7
	"Escambia County, FL"	"12033"	35	1245175	2.8
	"Flagler County, FL"	"12035"	16	421184	Unreliable
	"Franklin County, FL"	"12037"	Suppressed	47041	Suppressed
	"Gadsden County, FL"	"12039"	Suppressed	184552	Suppressed
	"Gilchrist County, FL"	"12041"	Suppressed	68883	Suppressed
	"Glades County, FL"	"12043"	Suppressed	54704	Suppressed
	"Gulf County, FL"	"12045"	Suppressed	63923	Suppressed
	"Hamilton County, FL"	"12047"	Suppressed	56947	Suppressed
	"Hardee County, FL"	"12049"	Suppressed	109759	Suppressed
	"Hendry County, FL"	"12051"	Suppressed	155613	Suppressed
	"Hernando County, FL"	"12053"	16	719684	Unreliable
	"Highlands County, FL"	"12055"	Suppressed	399652	Suppressed
	"Hillsborough County, FL"	"12057"	147	5392680	2.7
	"Holmes County, FL"	"12059"	Suppressed	78412	Suppressed
	"Indian River County, FL"	"12061"	Suppressed	592695	Suppressed
	"Jackson County, FL"	"12063"	Suppressed	194282	Suppressed
	"Jefferson County, FL"	"12065"	Suppressed	56294	Suppressed
	"Lafayette County, FL"	"12067"	Suppressed	34751	Suppressed
	"Lake County, FL"	"12069"	36	1305137	2.8
	"Lee County, FL"	"12071"	203	2802188	7.2
	"Leon County, FL"	"12073"	19	1143947	Unreliable
	"Levy County, FL"	"12075"	Suppressed	159573	Suppressed
	"Liberty County, FL"	"12077"	Suppressed	33153	Suppressed
	"Madison County, FL"	"12079"	Suppressed	73919	Suppressed
	"Manatee County, FL"	"12081"	243	1455311	16.7
	"Marion County, FL"	"12083"	65	1379902	4.7
	"Martin County, FL"	"12085"	25	623279	4.0
	"Miami-Dade County, FL"	"12086"	433	10744791	4.0
	"Monroe County, FL"	"12087"	19	309577	Unreliable
	"Nassau County, FL"	"12089"	34	315672	10.8
	"Okaloosa County, FL"	"12091"	40	794463	5.0
	"Okeechobee County, FL"	"12093"	Suppressed	160398	Suppressed
	"Orange County, FL"	"12095"	258	5141610	5.0
	"Osceola County, FL"	"12097"	58	1296910	4.5
	"Palm Beach County, FL"	"12099"	567	5684841	10.0
	"Pasco County, FL"	"12101"	59	1998844	3.0
	"Pinellas County, FL"	"12103"	93	3798513	2.4
	"Polk County, FL"	"12105"	55	2610279	2.1
	"Putnam County, FL"	"12107"	Suppressed	290461	Suppressed
	"St. Johns County, FL"	"12109"	46	906465	5.1
	"St. Lucie County, FL"	"12111"	48	1197873	4.0
	"Santa Rosa County, FL"	"12113"	16	669287	Unreliable
	"Sarasota County, FL"	"12115"	117	1619079	7.2
	"Seminole County, FL"	"12117"	120	1796695	6.7
	"Sumter County, FL"	"12119"	Suppressed	470567	Suppressed
	"Suwannee County, FL"	"12121"	Suppressed	175740	Suppressed
	"Taylor County, FL"	"12123"	Suppressed	89447	Suppressed
	"Union County, FL"	"12125"	Suppressed	60985	Suppressed
	"Volusia County, FL"	"12127"	112	2076387	5.4
	"Wakulla County, FL"	"12129"	Suppressed	126467	Suppressed
	"Walton County, FL"	"12131"	Suppressed	255602	Suppressed
	"Washington County, FL"	"12133"	Suppressed	98211	Suppressed
	"Appling County, GA"	"13001"	Suppressed	73929	Suppressed
	"Atkinson County, GA"	"13003"	Suppressed	33128	Suppressed
	"Bacon County, GA"	"13005"	Suppressed	45188	Suppressed
	"Baker County, GA"	"13007"	Suppressed	12946	Suppressed
	"Baldwin County, GA"	"13009"	Suppressed	181998	Suppressed
	"Banks County, GA"	"13011"	Suppressed	73741	Suppressed
	"Barrow County, GA"	"13013"	Suppressed	300880	Suppressed
	"Bartow County, GA"	"13015"	14	411870	Unreliable
	"Ben Hill County, GA"	"13017"	Suppressed	69218	Suppressed
	"Berrien County, GA"	"13019"	Suppressed	75927	Suppressed
	"Bibb County, GA"	"13021"	12	614248	Unreliable
	"Bleckley County, GA"	"13023"	Suppressed	51366	Suppressed
	"Brantley County, GA"	"13025"	Suppressed	73795	Suppressed
	"Brooks County, GA"	"13027"	Suppressed	62208	Suppressed
	"Bryan County, GA"	"13029"	Suppressed	140353	Suppressed
	"Bulloch County, GA"	"13031"	Suppressed	294172	Suppressed
	"Burke County, GA"	"13033"	Suppressed	90842	Suppressed
	"Butts County, GA"	"13035"	Suppressed	94605	Suppressed
	"Calhoun County, GA"	"13037"	Suppressed	25765	Suppressed
	"Camden County, GA"	"13039"	Suppressed	209555	Suppressed
	"Candler County, GA"	"13043"	Suppressed	43532	Suppressed
	"Carroll County, GA"	"13045"	13	460521	Unreliable
	"Catoosa County, GA"	"13047"	Suppressed	263880	Suppressed
	"Charlton County, GA"	"13049"	Suppressed	51364	Suppressed
	"Chatham County, GA"	"13051"	31	1141396	2.7
	"Chattahoochee County, GA"	"13053"	Suppressed	45944	Suppressed
	"Chattooga County, GA"	"13055"	Suppressed	99671	Suppressed
	"Cherokee County, GA"	"13057"	38	945353	4.0
	"Clarke County, GA"	"13059"	Suppressed	493974	Suppressed
	"Clay County, GA"	"13061"	Suppressed	12129	Suppressed
	"Clayton County, GA"	"13063"	26	1096377	2.4
	"Clinch County, GA"	"13065"	Suppressed	27182	Suppressed
	"Cobb County, GA"	"13067"	109	2952075	3.7
	"Coffee County, GA"	"13069"	Suppressed	172057	Suppressed
	"Colquitt County, GA"	"13071"	Suppressed	183920	Suppressed
	"Columbia County, GA"	"13073"	20	573702	3.5
	"Cook County, GA"	"13075"	Suppressed	68724	Suppressed
	"Coweta County, GA"	"13077"	17	552391	Unreliable
	"Crawford County, GA"	"13079"	Suppressed	49508	Suppressed
	"Crisp County, GA"	"13081"	Suppressed	91727	Suppressed
	"Dade County, GA"	"13083"	Suppressed	65438	Suppressed
	"Dawson County, GA"	"13085"	Suppressed	93626	Suppressed
	"Decatur County, GA"	"13087"	Suppressed	108117	Suppressed
	"DeKalb County, GA"	"13089"	44	2929075	1.5
	"Dodge County, GA"	"13091"	Suppressed	83490	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	55992	Suppressed
	"Dougherty County, GA"	"13095"	Suppressed	364895	Suppressed
	"Douglas County, GA"	"13097"	19	561261	Unreliable
	"Early County, GA"	"13099"	Suppressed	41668	Suppressed
	"Echols County, GA"	"13101"	Suppressed	15958	Suppressed
	"Effingham County, GA"	"13103"	Suppressed	228573	Suppressed
	"Elbert County, GA"	"13105"	Suppressed	77289	Suppressed
	"Emanuel County, GA"	"13107"	Suppressed	90787	Suppressed
